id_route;origin_cod;dest_cod
6461;ELM;PGD
6462;TUS;IND
6463;TYS;PBI
6464;PGD;ORF
6465;AZA;XNA
6466;IND;PBI
6467;CVG;PBI
6468;PGD;MEM
6469;AZA;TVC
6470;TVC;AZA
6471;DSM;SRQ
6472;SBN;SRQ
6473;PGD;ELM
6474;SRQ;TYS
6475;XNA;AZA
6476;MEM;PGD
6477;ORF;PGD
6478;PBI;TYS
6479;RFD;SRQ
6480;PGD;CHS
6481;SRQ;FWA
6482;FSD;PGD
6483;PGD;FSD
6484;USA;PBI
6485;SDF;SRQ
6486;BLV;SRQ
6487;PBI;IND
6488;PHL;MDT
6489;ORD;ONT
6490;RDU;SBN
6491;TUS;DTW
6492;PBI;CVG
6493;SRQ;SBN
6494;PBI;AVL
6495;FNT;SRQ
6496;SRQ;DSM
6497;FWA;SRQ
6498;TYS;SRQ
6499;CHS;PGD
6500;SRQ;FNT
6501;SRQ;SDF
6502;AVL;PBI
6503;SRQ;RFD
6504;PHL;JFK
6505;MDT;PHL
6506;SBN;BOS
6507;FWA;BNA
6508;CHA;MSP
6509;MSP;CHA
6510;BOI;LWS
6511;SBN;RDU
6512;LAS;OGG
6513;OGG;LAS
6514;MIA;CAE
6515;ORD;EAR
6516;EAR;ORD
6517;RDM;SEA
6518;SEA;RDM
6519;AVP;IAD
6520;MLB;DTW
6521;DTW;SJU
6522;SJU;DTW
6523;GJT;ASE
6524;CID;PHX
6525;PHX;CID
6526;MIA;XNA
6527;XNA;MIA
6528;GRB;IAD
6529;DFW;STT
6530;STT;DFW
6531;MIA;OKC
6532;OKC;MIA
6533;CAE;MIA
6534;EGE;PHL
6535;PHL;EGE
6536;HOU;LIT
6537;LIT;HOU
6538;SJC;FLL
6539;DCA;ECP
6540;ECP;DCA
6541;SJC;MIA
6542;MIA;SJC
6543;MSP;SRQ
6544;SRQ;MSP
6545;GJT;MSP
6546;GJT;ATL
6547;SBA;PDX
6548;PDX;SBA
6549;SNA;STS
6550;SAN;SBP
6551;STS;SNA
6552;SBP;SAN
6553;RIW;DEN
6554;SHR;RIW
6555;DEN;RIW
6556;RIW;SHR
6557;DEN;SHR
6558;SHR;DEN
6559;ROC;FLL
6560;FLL;ROC
6561;ICT;ATW
6562;GFK;BIS
6563;RST;FAR
6564;FAR;INL
6565;DLH;LNK
6566;SAV;AVL
6567;MSY;GSP
6568;GSP;MSY
6569;MKE;MQT
6570;MSP;HSV
6571;ATL;MBS
6572;FCA;SNA
6573;DDC;DEN
6574;DEN;DDC
6575;SEA;FCA
6576;FCA;SEA
6577;IAD;PBI
6578;PBI;IAD
6579;BNA;ATW
6580;DSM;BNA
6581;BOS;EYW
6582;EYW;BOS
6583;EWR;DSM
6584;DSM;EWR
6585;CHO;PHL
6586;PHL;CHO
6587;FLL;SJC
6588;ABE;SRQ
6589;BNA;GPT
6590;ATW;BNA
6591;GPT;BNA
6592;GTF;IDA
6593;RIC;PGD
6594;PGD;RIC
6595;BNA;DSM
6596;SRQ;ABE
6597;IND;TYS
6598;MCO;CRW
6599;CRW;MCO
6600;MKE;ATW
6601;BIL;RAP
6602;DEN;SLN
6603;SLN;DEN
6604;DEC;ORD
6605;ORD;DEC
6606;ECP;CMH
6607;HHH;PHL
6608;PHL;HHH
6609;PHL;LEX
6610;SAN;RDM
6611;CMH;ECP
6612;HHH;DFW
6613;DFW;HHH
6614;SBP;SBA
6615;SBA;SBP
6616;DEN;FLG
6617;DEN;DIK
6618;DEN;GUC
6619;DEN;SAF
6620;DIK;DEN
6621;FLG;DEN
6622;GUC;DEN
6623;SAF;DEN
6624;BGR;JFK
6625;JFK;BGR
6626;RDU;CHS
6627;CHS;RDU
6628;MIA;ISP
6629;ISP;MIA
6630;MIA;TTN
6631;TTN;MIA
6632;MCO;SRQ
6633;MSY;PNS
6634;MCO;BFM
6635;BFM;MCO
6636;OKC;LIT
6637;OAK;FLL
6638;FLL;OAK
6639;IAH;ACY
6640;DTW;ACY
6641;AUS;ACY
6642;DEN;ATW
6643;ATW;DEN
6644;LGA;PHX
6645;PHX;LGA
6646;LGB;PSP
6647;PSP;LGB
6648;IAD;MYR
6649;MYR;IAD
6650;LEX;PHL
6651;LGA;BWI
6652;BWI;LGA
6653;CMX;EAU
6654;RKS;RIW
6655;EAU;CMX
6656;EAR;LBF
6657;CNY;VEL
6658;CMX;DLH
6659;VEL;CNY
6660;LBF;EAR
6661;GCC;SHR
6662;DEC;SPI
6663;GTF;HLN
6664;GJT;MTJ
6665;CHS;MYR
6666;MTJ;GJT
6667;MKG;MBS
6668;PIR;BFF
6669;BFF;PIR
6670;SHR;GCC
6671;RIW;RKS
6672;SAV;HHH
6673;HHH;SAV
6674;STT;STX
6675;SRQ;MCO
6676;HYS;DDC
6677;PDX;PAE
6678;PAE;PDX
6679;VPS;SWF
6680;GRR;BOS
6681;DSM;AUS
6682;MDW;TYS
6683;TYS;BOS
6684;DAY;VPS
6685;BOS;TYS
6686;PIT;ORF
6687;LCK;ORF
6688;CHS;SDF
6689;AVL;HOU
6690;AVL;BOS
6691;BZN;BNA
6692;PSP;LAS
6693;PIT;MEM
6694;HOU;TYS
6695;SAV;MDW
6696;SWF;SAV
6697;TYS;AUS
6698;HOU;AVL
6699;VPS;DAY
6700;ABE;MDW
6701;BOS;AVL
6702;VPS;BOS
6703;AUS;AVL
6704;AUS;DSM
6705;DSM;MDW
6706;AUS;GRR
6707;MEM;PIT
6708;MEM;CVG
6709;BOS;GRR
6710;MDW;DSM
6711;SAV;SWF
6712;MEM;DSM
6713;LAS;PSP
6714;BNA;BZN
6715;AVL;MDW
6716;AZA;TUS
6717;SDF;CHS
6718;AUS;TYS
6719;DSM;MEM
6720;GRR;AUS
6721;ORF;PIT
6722;ORF;LCK
6723;BOS;VPS
6724;SWF;VPS
6725;PBI;MEM
6726;TYS;MDW
6727;SAV;HOU
6728;MDW;ABE
6729;TUS;AZA
6730;AVL;AUS
6731;MDW;SAV
6732;MDW;AVL
6733;TYS;HOU
6734;FSD;BNA
6735;CVG;MEM
6736;MEM;PBI
6737;HOU;SAV
6738;BNA;FSD
6739;RSW;EYW
6740;EYW;RSW
6741;ASE;MTJ
6742;EGE;ASE
6743;MSN;MKE
6744;MIA;PBI
6745;ORF;RDU
6746;ALB;SYR
6747;CMH;CVG
6748;CID;FSD
6749;BIL;BZN
6750;SYR;ALB
6751;BDL;BTV
6752;BZN;BIL
6753;AVL;GSO
6754;CLE;CMH
6755;JAX;RSW
6756;OAK;SMF
6757;PBG;IAG
6758;PIT;LBE
6759;RIC;CRW
6760;STL;IND
6761;IND;STL
6762;ANC;CDB
6763;CDB;ADK
6764;CDB;ANC
6765;ADK;CDB
6766;TYS;ATL
